OID,VEG_POINT_SOURCE,AUTO_ID,CIRCUITNAME,UNDERBUILD,UNIQUE_SEGMENT_ID,VP_STATUS,WORK_VERIFICATION_STATUS,PI_COMPANY,SPECIES,RWD_EXC,DEAD_DYING,DIAMETER,HEIGHT,TAT_RESULT,TREE_MATRIX_SCORE,IMPACT_MATRIX_SCORE,PRESCRIP,WOOD_MAN,TRAFFIC,ENVIRONMENTAL_CONCERN,PI_COMMENTS,TW_COMPANY,TW_SUB,TW_FOREMAN_ISN,TW_ACT_WORK,TW_WORK_DATE,TW_COMMENTS,TW_BILLING_TYPE,TW_READY_TO_INVOICE,TW_INVOICING_STATUS,WM_COMPANY,WM_SUB,WM_DATE,WM_COMMENTS,EVM_LAST_EDITOR,EVM_LAST_EDITED,REGION,DIVISION,PARCEL_NAME,SITE_ADDRESS,PROPERTY_CITY,Creator,Created,Editor,Edited,GlobalID,UNIQUE_PARCEL_ID,EVM_SYNC_ID
-1,,VP_AW115-G23_1627640_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,10,48,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,43 Ft North of End pole. Slightly upslopeTree is tall enough to strike End pole and guy wire. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,amchuj_awrr,5/12/2020 19:08:01,Sierra,SI_Sierra,,13176 SUMMIT RIDGE DR,NEVADA CITY,amchuj_awrr,5/12/2020 18:55:09,BE_geomartawrrprod,5/12/2020 21:24:44,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821069,d9ac69f1-9152-4bfd-b12a-6f3718ca5b41
-1,,VP_AW115-G23_1627641_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,12,47,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,56 Ft North of End pole. Slightly upslope of facility. Tree is tall enough to strike guy wire at End pole.,,,,,,,Unit,No,Not Invoiced,,,,TBD,amchuj_awrr,5/12/2020 19:08:12,Sierra,SI_Sierra,,13176 SUMMIT RIDGE DR,NEVADA CITY,amchuj_awrr,5/12/2020 18:57:37,BE_geomartawrrprod,5/12/2020 21:24:44,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821069,07c17d33-ebb8-407a-a225-8c69355fd664
-1,,VP_AW115-G23_1627642_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,No Work Required Under EVM,,JEF_Jefferson Resources,Bigleaf Maple,No,No,14,36,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,45 Ft North of End pole. 2 way split at base. Slightly upslope of facility. Tree is tall enough to strike guy wire at End pole.,,,,,,,Unit,No,Not Invoiced,,,,TBD,amchuj_awrr,5/12/2020 19:07:37,Sierra,SI_Sierra,,13176 SUMMIT RIDGE DR,NEVADA CITY,amchuj_awrr,5/12/2020 19:00:00,BE_geomartawrrprod,5/12/2020 21:24:44,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821069,23619308-ae82-406a-b294-8ab1c594dd1c
-1,,VP_AW115-G23_1627643_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,11,59,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,58 Ft North of End pole. Slightly upslope of facility.  is tall enough to strike guy wire at End pole.,,,,,,,Unit,No,Not Invoiced,,,,TBD,amchuj_awrr,5/12/2020 19:10:07,Sierra,SI_Sierra,,13176 SUMMIT RIDGE DR,NEVADA CITY,amchuj_awrr,5/12/2020 19:04:54,BE_geomartawrrprod,5/12/2020 21:24:44,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821069,2cbbba3d-b7ce-4352-90fa-60e7d3d6cf58
-1,,VP_AW115-G23_1627757_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,28,107,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,106 ft East of End Pole. Upslope. Striking distance to End Pole. ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,amchuj_awrr,5/12/2020 20:41:08,Sierra,SI_Sierra,,13250 LITTLE YORK CLOSE,NEVADA CITY,rsoulj_awrr,5/12/2020 15:41:56,BE_geomartawrrprod,5/13/2020 1:11:46,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_818679,002f97a4-52dc-40ad-9bbe-593c5927577c
-1,,VP_AW115-G23_1627758_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,15,74,Not a Strike Tree,,,F2B_FP-Rmv2 B,Not Needed,,None Observed,"75 ft East of End Pole. Upslope. Roots extensively exposed. No downslope vegetation protecting from erosion. Sandy soil. Top continues to grow, will be a significant hazard as soon as it’s tall enough to strike. ",,,,,,,Unit,No,Not Invoiced,,,,TBD; need to contact parcel owner,amchuj_awrr,5/12/2020 20:40:06,Sierra,SI_Sierra,,13250 LITTLE YORK CLOSE,NEVADA CITY,rsoulj_awrr,5/12/2020 15:51:33,BE_geomartawrrprod,5/13/2020 1:11:46,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_818679,3e3800b0-e4a6-457e-9a3c-12c54433aab3
-1,,VP_AW115-G23_1627759_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,22,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.9 span from Pole G to End Pole. 96 ft East of line. Upslope with slight structural curve toward facility. May grow into striking distance within 18 months. ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,amchuj_awrr,5/12/2020 20:39:52,Sierra,SI_Sierra,,13250 LITTLE YORK CLOSE,NEVADA CITY,rsoulj_awrr,5/12/2020 18:56:38,BE_geomartawrrprod,5/13/2020 1:11:46,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_818679,82d90bde-2a25-4854-b94f-d92f1744e919
-1,,VP_AW115-G23_1627760_2020,BRUNSWICK 1105,No,CIP_AW115-G23_386253,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,5,46,ABATE,,,F1B_FP-Rmv1 B,Not Needed,,None Observed,0.3 span from Pole G to End Pole. 46 ft East of line. On cut bank. Tree has poor taper with lean and weight towards facility. ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,amchuj_awrr,5/12/2020 21:11:50,Sierra,SI_Sierra,,13280 LITTLE YORK CLOSE,NEVADA CITY,rsoulj_awrr,5/12/2020 19:11:34,BE_geomartawrrprod,5/13/2020 1:11:46,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_1717521,5438fcab-b0c8-46ea-8cb9-32cb9bbb9ab7
-1,,VP_AW115-G24_1627958_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Black Oak,No,No,13,45,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"0.5 span from C to D. 10 ft East of line. Downhill, previously trimmed, leaning away",,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:18:36,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:18:36,BE_geomartawrrprod,5/12/2020 21:26:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,d4fd9482-faa3-4c46-86a9-c2255cb21fe9
-1,,VP_AW115-G24_1627959_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,7,50,ABATE,,,F1A_FP-Rmv1 A,Cut and Leave,,None Observed,"33 ft East of pole C. Poor taper, small canopy ",,,,,,,Unit,No,Not Invoiced,,,,Cut into and leave as 16 inch firewood rounds. Chip and pile slash ,eculhj_awrr,5/12/2020 19:27:14,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:26:10,BE_geomartawrrprod,5/12/2020 21:26:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,fe3266c2-a145-4e3f-a817-af31fc1d6602
-1,,VP_AW115-G24_1627960_2020,BRUNSWICK 1105,No,CIP_AW115-G24_382013,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,4,27,Not a Strike Tree,,,NW_No Work,Not Needed,,None Observed,28 ft Northeast of guyline for pole C. May grow within striking range within 18 months ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:29:43,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:29:43,BE_geomartawrrprod,5/12/2020 21:26:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,7117ade0-f3fb-4f6c-bcd6-dea85c235f24
-1,,VP_AW115-G24_1627961_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Black Oak,No,No,26,67,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.1 span from C to D. 27 ft East of line. Significant lean and weight away from facility,,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:35:05,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:34:09,BE_geomartawrrprod,5/12/2020 21:26:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,558cb857-5d7a-40fc-89e0-eae6d0538521
-1,,VP_AW115-G24_1627962_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,10,50,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,37 ft East of guyline for pole C. ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:39:11,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:39:11,BE_geomartawrrprod,5/12/2020 21:26:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,32f0d5e0-bf55-440c-a52d-f22b8ad0e0e6
-1,,VP_AW115-G24_1627963_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Ponderosa Pine,No,No,9,52,Not a Strike Tree,,,NW_No Work,Not Needed,,None Observed,53 ft East of guyline for pole C. Downhill. May grow within striking range within 18 months ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:43:50,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:43:50,BE_geomartawrrprod,5/12/2020 21:26:02,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,f96bb13a-5f53-4726-a1dc-4a77a3bf0ea4
-1,,VP_AW115-G24_1627964_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Black Oak,No,No,35,60,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"50 ft Southeast of pole C. Slight lean away. Nest present, approx 45 feet up on the northern side of the southern stem",,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:49:30,Sierra,SI_Sierra,,13836 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:49:30,BE_geomartawrrprod,5/12/2020 21:26:11,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815608,88cef903-d566-4d73-bcbd-b5ca502deaa7
-1,,VP_AW115-G24_1627965_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,9,45,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,0.2 span from C to D. 12 ft East of line. ,,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 19:57:21,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 19:57:21,BE_geomartawrrprod,5/12/2020 21:26:11,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,547aad8f-f565-4fc0-97c9-d9d3fd9591f5
-1,,VP_AW115-G24_1627966_2020,BRUNSWICK 1105,No,CIP_AW115-G24_380299,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,7,36,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"30 ft East of guyline for pole C. No significant lean. Poor taper, but path is mostly blocked from striking",,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 20:02:55,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 20:02:55,BE_geomartawrrprod,5/12/2020 21:26:11,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,370d1aa2-fb5b-4ea0-a9c8-361f4dd9a5dd
-1,,VP_AW115-G24_1627967_2020,BRUNSWICK 1105,No,CIP_AW115-G24_382763,No Work Required Under EVM,,JEF_Jefferson Resources,Cedar,No,No,10,35,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"30 ft South of pole D. Previously topped. Compliant, owner does not want removed. Within striking range of pole",,,,,,,Unit,No,Not Invoiced,,,,TBD ,eculhj_awrr,5/12/2020 20:07:27,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 20:07:27,BE_geomartawrrprod,5/12/2020 21:26:11,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,983d114d-cc2d-40e3-afe2-61d181d780c4
-1,,VP_AW115-G24_1627968_2020,BRUNSWICK 1105,No,CIP_AW115-G24_382763,Work Identified,,JEF_Jefferson Resources,Cedar,No,No,11,30,Do Not ABATE,,,Trim,Not Needed,,None Observed,"21 ft South of pole D. Previously topped. Compliant, owner does not want removed. Within striking range of pole. Closest branches are exactly 10 ft from pole. Trim back additional 6 feet on pole side to maintain compliance with anticipated growth",,,,,,,Unit,No,Not Invoiced,,,,Chip and pile slash per unit pricing,eculhj_awrr,5/12/2020 20:14:50,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 20:09:45,BE_geomartawrrprod,5/12/2020 21:26:11,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,f5ebc181-7b01-41f9-aa8c-6ca021c9e325
-1,,VP_AW115-G24_1627969_2020,BRUNSWICK 1105,No,CIP_AW115-G24_382763,Work Identified,,JEF_Jefferson Resources,Brush (misc),No,No,1,5,Not a Strike Tree,,,BC_Br Rmv,Not Needed,,None Observed,Brush point around guyline and pole D. County brush,,,,,,,Unit,No,Not Invoiced,,,,Remove per unit pricing,eculhj_awrr,5/12/2020 20:27:49,Sierra,SI_Sierra,,13874 GAS CANYON RD,NEVADA CITY,eculhj_awrr,5/12/2020 20:27:49,BE_geomartawrrprod,5/12/2020 21:26:11,{00000000-0000-0000-0000-000000000000},LP_AW115-G24_815613,7a679af9-4f96-4fb4-91f0-4195d29e981e
-1,,VP_AW115-G23_1628453_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,9,62,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,"68 feet south of end pole. Strike potential to end pole guy wire. Almost no canopy, poor taper",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:20:02,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:14:02,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,790a8514-a974-42bb-8844-fb3dca7196f4
-1,,VP_AW115-G23_1628454_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Ponderosa Pine,No,No,11,62,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,"69 feet south of end pole. Strike potential to end pole guy wire. Almost no canopy, poor taper",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:15:03,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:14:56,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,4c5193f7-65d0-4233-8fc2-e3ec81ba9bfd
-1,,VP_AW115-G23_1628455_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,13,80,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"58 feet southeast of end pole. Strike potential to end pole guy wire, lines, and pole.",,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:23:31,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:19:52,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,659ecec9-3f60-4764-9d6b-9958da098316
-1,,VP_AW115-G23_1628456_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,17,90,Do Not ABATE,,,R2B_Rmv 2-B,Haul offsite,,None Observed,20 feet southeast of end pole. Overhanging end pole guy wire. Trim will remove more that 1/3 of canopy.,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:52:32,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:20:52,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,900b6ef2-baf3-4040-83c3-8ca64c8aacc4
-1,,VP_AW115-G23_1628457_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Hold,,JEF_Jefferson Resources,Douglas Fir,No,No,17,85,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"Please delete 70 feet southeast of end pole. Strike potential to end pole guy wire, lines, and pole.",,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:22:42,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:22:12,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,790cbbaf-08f8-4295-bfc4-fea9aae23767
-1,,VP_AW115-G23_1628458_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,17,80,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"70 feet southeast of end pole. Strike potential to end pole guy wire, lines, and pole.",,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:23:19,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:23:19,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,e8eba335-22cb-4dd2-8d9d-458986745178
-1,,VP_AW115-G23_1628459_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,13,90,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"40 feet southeast of end pole. Strike potential to end pole guy wire, lines, and pole. Lean parallel to lines. ",,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:28:00,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:28:00,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,e61c41f0-1628-4010-a180-8a6c567700d9
-1,,VP_AW115-G23_1628460_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,17,110,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,"48 feet southeast of end pole. Strike potential to end pole guy wire, lines, and pole. ",,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:31:17,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:31:17,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,e2d2486f-c116-4299-a601-e6d37a9b827a
-1,,VP_AW115-G23_1628461_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,9,67,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,"66 feet southeast of end pole. Strike potential to end pole guy wire only. Poor taper, little canopy",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:38:10,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:36:19,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,73e1d41c-139b-4a3b-a6c2-75edc41c749d
-1,,VP_AW115-G23_1628462_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,7,68,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,"67 feet southeast of end pole. Strike potential to end pole guy wire only. Poor taper, little canopy",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:37:56,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:37:56,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,7631161d-c6a9-4b96-a4e2-753c2f98774e
-1,,VP_AW115-G23_1628463_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,12,75,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,70 feet southeast of end pole. Strike potential to end pole guy wire. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:39:29,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:39:29,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,d9f13511-ce24-40d8-aed1-749f2d9060b9
-1,,VP_AW115-G23_1628464_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,21,110,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,70 feet southeast of end pole. Strike potential to end pole guy wire. Lean parallel to lines. Bordering shed on property. ,,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:41:29,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:41:29,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,0457a969-abbc-4f59-a42d-f8cead38a02c
-1,,VP_AW115-G23_1628465_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,9,70,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,"40 feet southeast of end pole. Strike potential to end pole guy wire only. Poor taper, little canopy",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:45:03,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:45:03,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,d7f9d7e8-6a5e-4b32-9510-2511cf4d84b3
-1,,VP_AW115-G23_1628466_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,12,70,ABATE,,,F2B_FP-Rmv2 B,Haul offsite,,None Observed,"41 feet southeast of end pole. Strike potential to end pole guy wire only. Poor taper, little canopy. Dog leg",,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:46:11,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:46:11,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,7213727d-45b3-45a0-9bd3-94ac667d0fe3
-1,,VP_AW115-G23_1628467_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,No Work Required Under EVM,,JEF_Jefferson Resources,Douglas Fir,No,No,14,72,Do Not ABATE,,,NW_No Work,Not Needed,,None Observed,42 feet southeast of end pole. Strike potential to end pole guy wire and lines.Small canopy,,,,,,,Unit,No,Not Invoiced,,,,TBD,kfenkj_awrr,5/12/2020 19:48:48,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:48:48,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,6f501634-83ff-4537-a469-828f858217af
-1,,VP_AW115-G23_1628468_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,8,80,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,22 feet southeast of end pole. Poor taper,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 19:54:34,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:54:34,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,ec64dbdc-402d-47a6-9589-9ab22d06dbe7
-1,,VP_AW115-G23_1628469_2020,BRUNSWICK 1105,No,CIP_AW115-G23_383580,Work Identified,,JEF_Jefferson Resources,Douglas Fir,No,No,7,55,ABATE,,,F1B_FP-Rmv1 B,Haul offsite,,None Observed,35 feet East of end pole. Poor taper. Can strike guy wire.,,,,,,,Unit,No,Not Invoiced,,,,Remove all wood,kfenkj_awrr,5/12/2020 20:00:50,Sierra,SI_Sierra,,13324 SUMMIT RIDGE DR,NEVADA CITY,kfenkj_awrr,5/12/2020 19:59:10,BE_geomartawrrprod,5/12/2020 23:22:51,{00000000-0000-0000-0000-000000000000},LP_AW115-G23_821181,c44bce22-6520-4eed-b8da-b5f5d15a7e82
